"Mes de Servicio";"Departamento de Radicacion";"Numero de Radicado";"Fecha de Radicado";"Numer de oContrato";"Valor del Documento";"Impuestos";"Total Pagos";"Total Anticipos";"Total Copagos";"DescuentoPGP";"Descuento BDUA";"Otros Descuentos";"Ajustes de Cartera";"Total Glosa Inicial";"Total Glosa Favor";"Total Glosa Contra";"Glosa por Conciliar";"Total de Devoluciones";"Valor Segun EPS";"Valor Segun IPS";"Diferencia"
"201609";"VALLE";"212864";"2016-12-07";"G-706-16";"61386";"1228";"52768";"0";"7390";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"212864";"2016-12-07";"G-706-16";"3196954";"63937";"3092735";"0";"0";"0";"0";"0";"0";"40282";"40282";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212864";"2016-12-07";"G-706-16";"18316701";"366335";"17605566";"0";"344800";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"212873";"2016-12-07";"G-706-16";"3076792";"61536";"2932639";"0";"0";"0";"0";"0";"0";"132693";"82617";"50076";"0";"0";"0";"51729";"-51729"
"201610";"VALLE";"212873";"2016-12-07";"G-706-16";"79811755";"1596236";"77116970";"0";"142159";"0";"0";"0";"0";"10291978";"956390";"9335588";"0";"0";"0";"9339890";"-9339890"
"201611";"VALLE";"212873";"2016-12-07";"G-706-16";"36280991";"725620";"35465312";"0";"0";"0";"0";"0";"0";"1359536";"90059";"1269477";"0";"0";"0";"1269477";"-1269477"
"201606";"VALLE";"212886";"2016-12-07";"G-706-16";"10377397";"207548";"9771030";"0";"0";"0";"0";"0";"0";"1758138";"398819";"1359319";"0";"0";"0";"1359319";"-1359319"
"201608";"VALLE";"212886";"2016-12-07";"G-706-16";"542401";"10848";"531553";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"212886";"2016-12-07";"G-706-16";"5210650";"104213";"5082620";"0";"0";"0";"0";"0";"0";"23817";"23817";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212886";"2016-12-07";"G-706-16";"79758017";"1595158";"77808586";"0";"0";"0";"0";"0";"0";"6542647";"354273";"6188374";"0";"0";"0";"6189060";"-6189060"
"201608";"VALLE";"212890";"2016-12-07";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212894";"2016-12-07";"G-706-16";"796106";"15922";"780184";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212897";"2016-12-07";"G-706-16";"4177322";"83546";"4093776";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"212909";"2016-12-07";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212909";"2016-12-07";"G-706-16";"98780";"1976";"96804";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212919";"2016-12-07";"G-706-16";"149426";"2989";"146437";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212930";"2016-12-07";"G-706-16";"12031407";"240628";"11785676";"0";"0";"0";"0";"0";"0";"5103";"5103";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212943";"2016-12-07";"G-706-16";"22302785";"446056";"21856729";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"212961";"2016-12-07";"G-706-16";"19956117";"399123";"19556994";"0";"0";"0";"0";"0";"0";"6652039";"0";"6652039";"0";"0";"0";"6652039";"-6652039"
"201607";"VALLE";"212961";"2016-12-07";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"212961";"2016-12-07";"G-706-16";"13304078";"266082";"13037996";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212961";"2016-12-07";"G-706-16";"70087129";"1401743";"68685386";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"212969";"2016-12-07";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"212969";"2016-12-07";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212969";"2016-12-07";"G-706-16";"1439543";"28791";"1410752";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"212975";"2016-12-07";"G-706-16";"6720000";"134400";"6585600";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"212975";"2016-12-07";"G-706-16";"1557722";"31154";"1526568";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212975";"2016-12-07";"G-706-16";"14734501";"294690";"14439811";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"212979";"2016-12-07";"G-706-16";"6828976";"136580";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6692396";"0";"0";"0"
"201611";"VALLE";"212979";"2016-12-07";"G-706-16";"513249";"10265";"502984";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"212991";"2016-12-07";"G-706-16";"6708535";"134171";"6574364";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"212991";"2016-12-07";"G-706-16";"32091398";"641829";"31449569";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"212991";"2016-12-07";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"212991";"2016-12-07";"G-706-16";"6869426";"137389";"6387237";"0";"344800";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"212991";"2016-12-07";"G-706-16";"1560982";"31220";"1529762";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"212991";"2016-12-07";"G-706-16";"34749165";"694984";"33925321";"0";"0";"0";"0";"0";"0";"128860";"128860";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"213011";"2016-12-07";"G-706-16";"27060";"541";"26519";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"213011";"2016-12-07";"G-706-16";"150999";"3020";"147979";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"213011";"2016-12-07";"G-706-16";"564236";"11283";"552953";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"213092";"2016-12-09";"G-706-16";"28683497";"573670";"27435696";"0";"160000";"0";"0";"0";"0";"514131";"111564";"402567";"0";"0";"402567";"402567";"0"
"201606";"VALLE";"213104";"2016-12-09";"G-706-16";"45339";"907";"44432";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"213104";"2016-12-09";"G-706-16";"811640";"16233";"795407";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"213104";"2016-12-09";"G-706-16";"470478";"9410";"440524";"0";"0";"0";"0";"0";"0";"20544";"20544";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"213104";"2016-12-09";"G-706-16";"941851";"18837";"923014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"213104";"2016-12-09";"G-706-16";"3099076";"61981";"3037095";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"213120";"2016-12-09";"G-706-16";"137070";"2741";"134329";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"213120";"2016-12-09";"G-706-16";"2761741";"55235";"2706506";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"213120";"2016-12-09";"G-706-16";"6327923";"126557";"6201366";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"213120";"2016-12-09";"G-706-16";"1116710";"22334";"1094376";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"213120";"2016-12-09";"G-706-16";"3576595";"71531";"3505064";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"213120";"2016-12-09";"G-706-16";"252000";"5040";"246960";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"213138";"2016-12-09";"G-706-16";"239523";"4790";"234733";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"213138";"2016-12-09";"G-706-16";"1971107";"39422";"1931685";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"213138";"2016-12-09";"G-706-16";"9173399";"183468";"8989931";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"213138";"2016-12-09";"G-706-16";"119193598";"2383871";"107192731";"0";"0";"0";"0";"0";"0";"9616998";"2983009";"6633989";"0";"0";"6633987";"6675512";"-41525"
"201611";"VALLE";"213138";"2016-12-09";"G-706-16";"6883719";"137674";"6494685";"0";"0";"0";"0";"0";"0";"251360";"134516";"116844";"0";"0";"116844";"119534";"-2690"
"201611";"VALLE";"213164";"2016-12-09";"G-706-16";"4361793";"87237";"4235692";"0";"38864";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"213164";"2016-12-09";"G-706-16";"1269989";"25400";"1206841";"0";"37748";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"213197";"2016-12-09";"G-706-16";"31500";"630";"30870";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"213197";"2016-12-09";"G-706-16";"73500";"1470";"72030";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"213232";"2016-12-09";"G-706-16";"135933957";"2718679";"130575234";"0";"0";"0";"0";"0";"0";"2640044";"701656";"1938388";"0";"0";"1938388";"1952421";"-14033"
"201611";"VALLE";"213248";"2016-12-09";"G-706-16";"2208633";"44172";"2101084";"0";"0";"0";"0";"0";"0";"63377";"63377";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"213347";"2016-12-09";"G-706-16";"973063";"19461";"953602";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"213347";"2016-12-09";"G-706-16";"25171320";"503425";"23880395";"0";"0";"0";"0";"0";"0";"787500";"787500";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"213395";"2016-12-09";"G-706-16";"95607537";"1912151";"86958916";"0";"0";"0";"0";"0";"0";"6736470";"2040006";"4696464";"0";"0";"4696464";"4737264";"-40800"
"201608";"VALLE";"213395";"2016-12-09";"G-706-16";"64753457";"1295069";"63458388";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"213395";"2016-12-09";"G-706-16";"164249425";"3284989";"147678637";"0";"0";"0";"0";"0";"0";"13285799";"2991323";"10294476";"0";"0";"10294476";"10354303";"-59827"
"201607";"VALLE";"213556";"2016-12-09";"G-706-16";"18487261";"369745";"8768691";"0";"0";"0";"0";"0";"0";"9348825";"145687";"9203138";"0";"0";"9203138";"9203138";"0"
"201608";"VALLE";"213556";"2016-12-09";"G-706-16";"134500764";"2690016";"127919682";"0";"0";"0";"0";"0";"0";"3891068";"497881";"3393187";"0";"0";"3393185";"3396858";"-3673"
"201609";"VALLE";"213556";"2016-12-09";"G-706-16";"126680696";"2533614";"117433838";"0";"13560";"0";"0";"0";"0";"6699684";"449402";"6250282";"0";"0";"6250282";"6259270";"-8988"
"201611";"VALLE";"213657";"2016-12-09";"G-706-16";"2550243";"51005";"2425948";"0";"0";"0";"0";"0";"0";"73290";"73290";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"213657";"2016-12-09";"G-706-16";"412150";"8243";"403907";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"214448";"2016-12-12";"G-706-16";"204832548";"4096651";"199075913";"0";"0";"0";"0";"0";"0";"1659984";"989112";"670872";"0";"0";"670872";"690655";"-19783"
"201610";"VALLE";"214448";"2016-12-12";"G-706-16";"6533844";"130677";"6355863";"0";"23652";"0";"0";"0";"0";"23652";"0";"23652";"0";"0";"23652";"23652";"0"
"201611";"VALLE";"214448";"2016-12-12";"G-706-16";"112687003";"2253740";"106382535";"0";"5188";"0";"0";"0";"0";"4045540";"1880450";"2165090";"0";"0";"2165090";"2202595";"-37505"
"201606";"VALLE";"214492";"2016-12-12";"G-706-16";"168782168";"3375643";"160886368";"0";"0";"0";"0";"0";"0";"4520157";"2279572";"2240585";"0";"0";"2240585";"2286176";"-45591"
"201608";"VALLE";"214553";"2016-12-12";"G-706-16";"137070";"2741";"134329";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"214553";"2016-12-12";"G-706-16";"986904";"19737";"967167";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"214553";"2016-12-12";"G-706-16";"10673329";"213467";"10459862";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"214553";"2016-12-12";"G-706-16";"25308226";"506165";"23968223";"0";"0";"0";"0";"0";"0";"833838";"0";"833838";"0";"0";"833838";"833838";"0"
"201612";"VALLE";"214553";"2016-12-12";"G-706-16";"7806184";"156122";"6530226";"0";"0";"0";"0";"0";"0";"1119836";"0";"1119836";"0";"0";"1119836";"1119836";"0"
"201610";"VALLE";"214573";"2016-12-12";"G-706-16";"2760588";"55212";"2705376";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"214573";"2016-12-12";"G-706-16";"55851342";"1117029";"54734313";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"214592";"2016-12-12";"G-706-16";"1890431";"37809";"1852622";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"214592";"2016-12-12";"G-706-16";"1407483";"28150";"1207534";"0";"0";"0";"0";"0";"0";"171799";"0";"171799";"0";"0";"171799";"171799";"0"
"201611";"VALLE";"214592";"2016-12-12";"G-706-16";"1410078";"28202";"1207482";"0";"0";"0";"0";"0";"0";"174394";"0";"174394";"0";"0";"174394";"174394";"0"
"201607";"VALLE";"214672";"2016-12-12";"G-706-16";"21616185";"432324";"20056458";"0";"0";"0";"0";"0";"0";"1127403";"824278";"303125";"0";"0";"303125";"303125";"0"
"201608";"VALLE";"214672";"2016-12-12";"G-706-16";"529361";"10587";"518774";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"214672";"2016-12-12";"G-706-16";"27669711";"553395";"26416785";"0";"0";"0";"0";"0";"0";"699532";"349766";"349766";"0";"0";"349765";"356761";"-6996"
"201610";"VALLE";"214672";"2016-12-12";"G-706-16";"251611653";"5032233";"223785447";"0";"301277";"0";"0";"0";"0";"22492696";"2358883";"20133813";"0";"0";"20133813";"20159201";"-25388"
"201608";"VALLE";"214736";"2016-12-12";"G-706-16";"2431120";"48622";"1471365";"0";"911133";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"214744";"2016-12-12";"G-706-16";"4185144";"83703";"3751794";"0";"50795";"0";"0";"0";"0";"298852";"0";"298852";"0";"0";"298852";"298852";"0"
"201608";"VALLE";"214765";"2016-12-12";"G-706-16";"298852";"5977";"292875";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"214765";"2016-12-12";"G-706-16";"557331";"11147";"546184";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"214780";"2016-12-12";"G-706-16";"19909068";"398181";"19510887";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"214780";"2016-12-12";"G-706-16";"1428285";"28566";"1210970";"0";"188749";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"214780";"2016-12-12";"G-706-16";"25442598";"508852";"24933746";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"214789";"2016-12-12";"G-706-16";"2494887";"49898";"1448284";"0";"0";"0";"0";"0";"0";"996705";"199341";"797364";"0";"0";"797364";"801351";"-3987"
"201605";"VALLE";"214789";"2016-12-12";"G-706-16";"6720000";"134400";"6585600";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"214789";"2016-12-12";"G-706-16";"149426";"2989";"146437";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"214789";"2016-12-12";"G-706-16";"4058582";"81172";"3977410";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"214800";"2016-12-12";"G-706-16";"14975190";"299504";"14675686";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"214808";"2016-12-12";"G-706-16";"14019432";"280389";"12950810";"0";"788233";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"788233";"-788233"
"201608";"VALLE";"214808";"2016-12-12";"G-706-16";"25594817";"511896";"25082921";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"214819";"2016-12-12";"G-706-16";"20190735";"403815";"19175890";"0";"611030";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"214828";"2016-12-12";"G-706-16";"5890967";"117819";"5680119";"0";"93029";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"214847";"2016-12-12";"G-706-16";"59233038";"1184661";"57783765";"0";"94944";"0";"0";"0";"0";"169668";"0";"169668";"0";"0";"169668";"169668";"0"
"201605";"VALLE";"215073";"2016-12-13";"G-706-16";"4903747";"98075";"4805672";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"215073";"2016-12-13";"G-706-16";"137070";"2741";"134329";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"215073";"2016-12-13";"G-706-16";"31500";"630";"30870";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"215097";"2016-12-13";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"215097";"2016-12-13";"G-706-16";"10667632";"213352";"10454280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"215097";"2016-12-13";"G-706-16";"32897820";"657956";"32239864";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"215097";"2016-12-13";"G-706-16";"122675";"2454";"120221";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"215211";"2016-12-13";"G-706-16";"2201853";"44037";"2157816";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"215448";"2016-12-14";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"215448";"2016-12-14";"G-706-16";"302516";"6051";"296465";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"215448";"2016-12-14";"G-706-16";"3564217";"71285";"3372711";"0";"0";"0";"0";"0";"0";"122675";"0";"122675";"0";"0";"120221";"122675";"-2454"
"201606";"VALLE";"215456";"2016-12-14";"G-706-16";"15666578";"313332";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8834248";"0";"0";"0"
"201607";"VALLE";"215456";"2016-12-14";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"215456";"2016-12-14";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"215456";"2016-12-14";"G-706-16";"18184251";"363685";"17767799";"0";"0";"0";"0";"0";"0";"52767";"52767";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"215456";"2016-12-14";"G-706-16";"92372500";"1847450";"90476395";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"48655";"0";"0";"0"
"201611";"VALLE";"217896";"2017-01-06";"G-706-16";"1675000";"33500";"1641500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217896";"2017-01-06";"G-706-16";"697565";"13951";"683614";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217901";"2017-01-06";"G-706-16";"2928521";"58570";"2672078";"0";"197873";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217905";"2017-01-06";"G-706-16";"2132867";"42658";"2090209";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217910";"2017-01-06";"G-706-16";"156951";"3139";"153812";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"217917";"2017-01-06";"G-706-16";"478839";"9577";"469262";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217917";"2017-01-06";"G-706-16";"7945511";"158909";"7786602";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217933";"2017-01-06";"G-706-16";"1207500";"24150";"1183350";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"217942";"2017-01-06";"G-706-16";"1388760";"27775";"1360985";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"217942";"2017-01-06";"G-706-16";"9468624";"189373";"9223061";"0";"0";"0";"0";"0";"0";"56190";"56190";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217942";"2017-01-06";"G-706-16";"725333";"14504";"710829";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"217955";"2017-01-06";"G-706-16";"103619";"2072";"101547";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217955";"2017-01-06";"G-706-16";"8497796";"169955";"8327841";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217966";"2017-01-06";"G-706-16";"1753500";"35070";"1718430";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217971";"2017-01-06";"G-706-16";"2068500";"41370";"2027130";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"217976";"2017-01-06";"G-706-16";"31500";"630";"30870";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217976";"2017-01-06";"G-706-16";"2352000";"47040";"2304960";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"217992";"2017-01-06";"G-706-16";"1675000";"33500";"1641500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"217992";"2017-01-06";"G-706-16";"1071136";"21422";"1049714";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217992";"2017-01-06";"G-706-16";"21084487";"421689";"20035750";"0";"373000";"0";"0";"0";"0";"859455";"254048";"605407";"0";"0";"0";"0";"0"
"201611";"VALLE";"217997";"2017-01-06";"G-706-16";"354072";"7081";"346991";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"217997";"2017-01-06";"G-706-16";"53171764";"1063437";"50642791";"0";"0";"0";"0";"0";"0";"1487859";"695976";"791883";"0";"0";"769560";"770229";"-669"
"201610";"VALLE";"218001";"2017-01-06";"G-706-16";"1998461";"39969";"1958492";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"218001";"2017-01-06";"G-706-16";"8253958";"165079";"7667553";"0";"0";"0";"0";"0";"0";"390456";"85660";"304796";"0";"30870";"304796";"304797";"-1"
"201611";"VALLE";"218010";"2017-01-06";"G-706-16";"362596";"7252";"355344";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"218010";"2017-01-06";"G-706-16";"32523411";"650466";"25955990";"0";"696918";"0";"0";"0";"0";"5220037";"3904973";"1315064";"0";"0";"1315064";"1315064";"0"
"201609";"VALLE";"218024";"2017-01-06";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"218024";"2017-01-06";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"218024";"2017-01-06";"G-706-16";"168669140";"3373382";"165295758";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"218036";"2017-01-06";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"218036";"2017-01-06";"G-706-16";"4656427";"93129";"4563298";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"218036";"2017-01-06";"G-706-16";"17000000";"340000";"16660000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"218036";"2017-01-06";"G-706-16";"34487039";"689742";"33791088";"0";"0";"0";"0";"0";"0";"31964";"6209";"25755";"0";"0";"0";"0";"0"
"201612";"VALLE";"218038";"2017-01-06";"G-706-16";"78442";"1569";"76873";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
